,sec,Mean
0,0.12987012987012986,450.611
1,0.2597402597402597,465.849
2,0.38961038961038963,451.545
3,0.5194805194805194,463.838
4,0.6493506493506493,455.142
5,0.7792207792207793,457.957
6,0.9090909090909091,450.35699999999997
7,1.0389610389610389,461.115
8,1.1688311688311688,477.418
9,1.2987012987012987,458.093
10,1.4285714285714286,470.714
11,1.5584415584415585,461.782
12,1.6883116883116882,464.76800000000003
13,1.8181818181818181,471.241
14,1.948051948051948,448.33
15,2.0779220779220777,455.668
16,2.207792207792208,460.24199999999996
17,2.3376623376623376,476.897
18,2.4675324675324677,455.926
19,2.5974025974025974,455.254
20,2.727272727272727,455.69800000000004
21,2.857142857142857,451.18199999999996
22,2.987012987012987,463.84
23,3.116883116883117,460.959
24,3.2467532467532467,452.60699999999997
25,3.3766233766233764,458.681
26,3.5064935064935066,449.51199999999994
27,3.6363636363636362,457.57599999999996
28,3.766233766233766,463.653
29,3.896103896103896,451.59
30,4.025974025974026,461.30400000000003
31,4.1558441558441555,472.606
32,4.285714285714286,462.81699999999995
33,4.415584415584416,471.906
34,4.545454545454545,457.894
35,4.675324675324675,457.371
36,4.805194805194805,460.827
37,4.935064935064935,459.36699999999996
38,5.064935064935065,468.31800000000004
39,5.194805194805195,458.98400000000004
40,5.324675324675325,460.8
41,5.454545454545454,469.181
42,5.584415584415584,462.157
43,5.714285714285714,458.79
44,5.844155844155844,466.95
45,5.974025974025974,472.45099999999996
46,6.103896103896104,457.277
47,6.233766233766234,442.664
48,6.363636363636363,468.116
49,6.4935064935064934,449.874
50,6.623376623376624,464.087
51,6.753246753246753,471.651
52,6.883116883116883,457.06699999999995
53,7.012987012987013,459.88300000000004
54,7.142857142857142,464.23800000000006
55,7.2727272727272725,473.82099999999997
56,7.402597402597403,463.235
57,7.532467532467532,456.351
58,7.662337662337662,472.745
59,7.792207792207792,455.63800000000003
60,7.922077922077922,454.84
61,8.051948051948052,467.801
62,8.181818181818182,461.55300000000005
63,8.311688311688311,453.87
64,8.441558441558442,455.499
65,8.571428571428571,453.194
66,8.7012987012987,460.425
67,8.831168831168831,455.851
68,8.96103896103896,463.941
69,9.09090909090909,455.30400000000003
70,9.220779220779221,469.19699999999995
71,9.35064935064935,458.965
72,9.48051948051948,469.977
73,9.61038961038961,472.775
74,9.74025974025974,455.121
75,9.87012987012987,451.035
76,10.0,470.901
77,10.12987012987013,465.08099999999996
78,10.25974025974026,461.97900000000004
79,10.38961038961039,469.00300000000004
80,10.519480519480519,467.056
81,10.64935064935065,469.49199999999996
82,10.779220779220779,460.57300000000004
83,10.909090909090908,458.94
84,11.03896103896104,450.25
85,11.168831168831169,467.586
86,11.298701298701298,479.19199999999995
87,11.428571428571429,460.907
88,11.558441558441558,464.254
89,11.688311688311687,460.431
90,11.818181818181818,448.477
91,11.948051948051948,449.93300000000005
92,12.077922077922077,451.42699999999996
93,12.207792207792208,451.491
94,12.337662337662337,468.31300000000005
95,12.467532467532468,446.30800000000005
96,12.597402597402597,454.64599999999996
97,12.727272727272727,446.097
98,12.857142857142858,458.06300000000005
99,12.987012987012987,449.97900000000004
100,13.116883116883116,462.661
101,13.246753246753247,472.17400000000004
102,13.376623376623376,464.033
103,13.506493506493506,462.48900000000003
104,13.636363636363637,459.095
105,13.766233766233766,459.305
106,13.896103896103895,473.142
107,14.025974025974026,457.05300000000005
108,14.155844155844155,467.14
109,14.285714285714285,458.913
110,14.415584415584416,461.332
111,14.545454545454545,447.915
112,14.675324675324674,457.62699999999995
113,14.805194805194805,460.55800000000005
114,14.935064935064934,453.039
115,15.064935064935064,470.60900000000004
116,15.194805194805195,451.707
117,15.324675324675324,467.35699999999997
118,15.454545454545455,465.142
119,15.584415584415584,462.81699999999995
120,15.714285714285714,463.42400000000004
121,15.844155844155845,451.575
122,15.974025974025974,460.347
123,16.103896103896105,462.551
124,16.233766233766232,456.535
125,16.363636363636363,466.539
126,16.493506493506494,448.311
127,16.623376623376622,462.592
128,16.753246753246753,453.03
129,16.883116883116884,462.144
130,17.01298701298701,464.667
131,17.142857142857142,461.111
132,17.272727272727273,470.231
133,17.4025974025974,458.495
134,17.532467532467532,473.545
135,17.662337662337663,468.533
136,17.79220779220779,465.74199999999996
137,17.92207792207792,482.68
138,18.051948051948052,459.42199999999997
139,18.18181818181818,464.18800000000005
140,18.31168831168831,462.436
141,18.441558441558442,455.32300000000004
142,18.57142857142857,457.42800000000005
143,18.7012987012987,475.84
144,18.83116883116883,470.471
145,18.96103896103896,455.048
146,19.09090909090909,461.244
147,19.22077922077922,472.005
148,19.35064935064935,470.065
149,19.48051948051948,459.78
150,19.61038961038961,475.028
151,19.74025974025974,455.963
152,19.87012987012987,472.083
153,20.0,456.784
154,20.12987012987013,462.85699999999997
155,20.25974025974026,467.03
156,20.38961038961039,471.931
157,20.51948051948052,459.06199999999995
158,20.649350649350648,458.38599999999997
159,20.77922077922078,462.876
160,20.90909090909091,462.64300000000003
161,21.038961038961038,465.756
162,21.16883116883117,460.986
163,21.2987012987013,469.255
164,21.428571428571427,461.29
165,21.558441558441558,461.278
166,21.68831168831169,464.025
167,21.818181818181817,465.00199999999995
168,21.948051948051948,463.712
169,22.07792207792208,458.015
170,22.207792207792206,460.32300000000004
171,22.337662337662337,468.31300000000005
172,22.467532467532468,449.655
173,22.597402597402596,453.759
174,22.727272727272727,456.04900000000004
175,22.857142857142858,480.409
176,22.987012987012985,460.046
177,23.116883116883116,466.709
178,23.246753246753247,457.083
179,23.376623376623375,464.62
180,23.506493506493506,461.26599999999996
