,sec,Mean
0,0.12987012987012986,11.2288
1,0.2597402597402597,10.8979
2,0.38961038961038963,11.1785
3,0.5194805194805194,10.3955
4,0.6493506493506493,10.3389
5,0.7792207792207793,10.9375
6,0.9090909090909091,11.0187
7,1.0389610389610389,10.1293
8,1.1688311688311688,10.8429
9,1.2987012987012987,10.8012
10,1.4285714285714286,10.6911
11,1.5584415584415585,10.2378
12,1.6883116883116882,11.0102
13,1.8181818181818181,10.9049
14,1.948051948051948,11.1213
15,2.0779220779220777,11.3298
16,2.207792207792208,11.0631
17,2.3376623376623376,11.5131
18,2.4675324675324677,10.7638
19,2.5974025974025974,10.3987
20,2.727272727272727,11.209
21,2.857142857142857,10.6975
22,2.987012987012987,11.085
23,3.116883116883117,10.9706
24,3.2467532467532467,10.6884
25,3.3766233766233764,10.7146
26,3.5064935064935066,10.7867
27,3.6363636363636362,10.9925
28,3.766233766233766,10.9305
29,3.896103896103896,11.3447
30,4.025974025974026,11.3586
31,4.1558441558441555,11.1448
32,4.285714285714286,10.6948
33,4.415584415584416,11.0155
34,4.545454545454545,10.8097
35,4.675324675324675,11.4404
36,4.805194805194805,10.8771
37,4.935064935064935,10.7739
38,5.064935064935065,11.0102
39,5.194805194805195,10.2127
40,5.324675324675325,11.1603
41,5.454545454545454,10.7114
42,5.584415584415584,11.294
43,5.714285714285714,10.9449
44,5.844155844155844,10.7162
45,5.974025974025974,10.7916
46,6.103896103896104,10.7082
47,6.233766233766234,10.5703
48,6.363636363636363,11.5083
49,6.4935064935064934,10.7173
50,6.623376623376624,11.2662
51,6.753246753246753,11.1513
52,6.883116883116883,10.8268
53,7.012987012987013,11.0208
54,7.142857142857142,11.1197
55,7.2727272727272725,10.4965
56,7.402597402597403,11.0
57,7.532467532467532,11.1336
58,7.662337662337662,10.9786
59,7.792207792207792,10.5885
60,7.922077922077922,11.2769
61,8.051948051948052,10.7691
62,8.181818181818182,10.8354
63,8.311688311688311,10.6729
64,8.441558441558442,10.2533
65,8.571428571428571,10.7199
66,8.7012987012987,10.6419
67,8.831168831168831,10.7568
68,8.96103896103896,11.0802
69,9.09090909090909,10.7306
70,9.220779220779221,10.6515
71,9.35064935064935,10.7638
72,9.48051948051948,10.481
73,9.61038961038961,11.3041
74,9.74025974025974,10.1534
75,9.87012987012987,10.4623
76,10.0,10.4415
77,10.12987012987013,10.8161
78,10.25974025974026,10.7728
79,10.38961038961039,10.5869
80,10.519480519480519,11.1064
81,10.64935064935065,11.0983
82,10.779220779220779,10.9872
83,10.909090909090908,10.7349
84,11.03896103896104,10.737
85,11.168831168831169,10.79
86,11.298701298701298,10.9123
87,11.428571428571429,11.4725
88,11.558441558441558,11.0353
89,11.688311688311687,11.062
90,11.818181818181818,10.6879
91,11.948051948051948,10.489
92,12.077922077922077,10.3859
93,12.207792207792208,10.6323
94,12.337662337662337,10.7579
95,12.467532467532468,10.5526
96,12.597402597402597,10.6478
97,12.727272727272727,10.7098
98,12.857142857142858,10.9738
99,12.987012987012987,10.4436
100,13.116883116883116,9.9824
101,13.246753246753247,10.5644
102,13.376623376623376,10.6366
103,13.506493506493506,10.7696
104,13.636363636363637,10.0941
105,13.766233766233766,10.5783
106,13.896103896103895,10.0551
107,14.025974025974026,10.8413
108,14.155844155844155,11.3196
109,14.285714285714285,10.76
110,14.415584415584416,10.4532
111,14.545454545454545,10.7675
112,14.675324675324674,10.465
113,14.805194805194805,11.3212
114,14.935064935064934,10.6403
115,15.064935064935064,10.6323
116,15.194805194805195,10.822
117,15.324675324675324,10.9808
118,15.454545454545455,11.2191
119,15.584415584415584,10.3009
120,15.714285714285714,11.3041
121,15.844155844155845,11.0716
122,15.974025974025974,10.7365
123,16.103896103896105,10.8717
124,16.233766233766232,10.7365
125,16.363636363636363,10.8113
126,16.493506493506494,10.9043
127,16.623376623376622,10.8765
128,16.753246753246753,10.8947
129,16.883116883116884,10.7707
130,17.01298701298701,10.9743
131,17.142857142857142,10.8797
132,17.272727272727273,11.2678
133,17.4025974025974,10.7536
134,17.532467532467532,10.9861
135,17.662337662337663,10.9797
136,17.79220779220779,11.2186
137,17.92207792207792,11.5762
138,18.051948051948052,10.2854
139,18.18181818181818,10.5382
140,18.31168831168831,10.7301
141,18.441558441558442,11.1443
142,18.57142857142857,11.1283
143,18.7012987012987,10.7846
144,18.83116883116883,10.6585
145,18.96103896103896,10.7686
146,19.09090909090909,10.8942
147,19.22077922077922,10.5281
148,19.35064935064935,11.3891
149,19.48051948051948,11.0764
150,19.61038961038961,10.9401
151,19.74025974025974,11.6483
152,19.87012987012987,10.9369
153,20.0,11.0208
154,20.12987012987013,11.2272
155,20.25974025974026,11.5468
156,20.38961038961039,11.101
157,20.51948051948052,10.9327
158,20.649350649350648,10.8375
159,20.77922077922078,11.3314
160,20.90909090909091,10.7531
161,21.038961038961038,11.2063
162,21.16883116883117,10.8797
163,21.2987012987013,10.4383
164,21.428571428571427,10.3693
165,21.558441558441558,10.9343
166,21.68831168831169,11.3971
167,21.818181818181817,10.5826
168,21.948051948051948,10.852
169,22.07792207792208,11.0689
170,22.207792207792206,10.8177
171,22.337662337662337,11.0764
172,22.467532467532468,11.0273
173,22.597402597402596,11.1101
174,22.727272727272727,10.4003
175,22.857142857142858,10.5933
176,22.987012987012985,10.8322
177,23.116883116883116,10.396
178,23.246753246753247,10.5232
179,23.376623376623375,10.8621
180,23.506493506493506,10.7878
181,23.636363636363637,10.3223
182,23.766233766233764,10.4222
183,23.896103896103895,11.1128
184,24.025974025974026,11.0561
185,24.155844155844154,10.4057
186,24.285714285714285,11.0155
187,24.415584415584416,10.9952
188,24.545454545454543,11.1272
189,24.675324675324674,10.5382
190,24.805194805194805,10.5885
191,24.935064935064936,11.0593
192,25.064935064935064,11.2811
193,25.194805194805195,10.3415
194,25.324675324675326,10.542
195,25.454545454545453,10.0299
196,25.584415584415584,10.6002
197,25.714285714285715,10.946
198,25.844155844155843,10.9385
199,25.974025974025974,10.8071
200,26.103896103896105,11.1785
201,26.233766233766232,10.6152
202,26.363636363636363,10.1571
203,26.493506493506494,10.8503
204,26.623376623376622,10.6611
205,26.753246753246753,10.6114
206,26.883116883116884,10.7798
207,27.01298701298701,10.9134
208,27.142857142857142,10.3907
209,27.272727272727273,10.7157
210,27.4025974025974,10.829
211,27.532467532467532,10.6018
212,27.662337662337663,10.7916
213,27.79220779220779,10.6766
214,27.92207792207792,10.527
215,28.051948051948052,10.8183
216,28.18181818181818,10.9866
217,28.31168831168831,10.3859
218,28.441558441558442,10.9642
219,28.57142857142857,11.7622
220,28.7012987012987,10.5339
221,28.83116883116883,10.923
222,28.96103896103896,10.8723
223,29.09090909090909,9.8306
224,29.22077922077922,10.7953
225,29.35064935064935,10.7263
226,29.48051948051948,10.7883
227,29.61038961038961,11.0524
228,29.740259740259738,10.6676
229,29.87012987012987,11.5901
230,30.0,12.9674
231,30.129870129870127,15.4041
232,30.25974025974026,16.9268
233,30.38961038961039,15.7916
234,30.51948051948052,14.9492
235,30.649350649350648,14.2389
236,30.77922077922078,13.4629
237,30.90909090909091,13.0577
238,31.038961038961038,14.1347
239,31.16883116883117,14.0224
240,31.2987012987013,14.356
241,31.428571428571427,15.6259
242,31.558441558441558,16.9663
243,31.68831168831169,17.5516
244,31.818181818181817,18.1432
245,31.948051948051948,17.225
246,32.077922077922075,18.977
247,32.20779220779221,18.5473
248,32.33766233766234,20.1352
249,32.467532467532465,19.5387
250,32.5974025974026,19.7648
251,32.72727272727273,20.0529
252,32.857142857142854,21.2149
253,32.98701298701299,20.9161
254,33.116883116883116,20.783
255,33.246753246753244,22.48
256,33.37662337662338,22.1283
257,33.506493506493506,22.3672
258,33.63636363636363,23.2998
259,33.76623376623377,23.419
260,33.896103896103895,22.3463
261,34.02597402597402,23.535
262,34.15584415584416,24.179
263,34.285714285714285,25.0224
264,34.41558441558441,24.9931
265,34.54545454545455,24.4458
266,34.675324675324674,24.8215
267,34.8051948051948,25.7076
268,34.935064935064936,25.0999
269,35.064935064935064,24.8322
270,35.19480519480519,25.729
271,35.324675324675326,26.4313
272,35.45454545454545,24.706
273,35.58441558441558,26.2571
274,35.714285714285715,25.9824
275,35.84415584415584,26.5927
276,35.97402597402597,27.0037
277,36.103896103896105,27.1657
278,36.23376623376623,26.5366
279,36.36363636363636,27.0983
280,36.493506493506494,25.5575
281,36.62337662337662,26.8087
282,36.75324675324675,28.5446
283,36.883116883116884,27.1165
284,37.01298701298701,27.4805
285,37.14285714285714,28.953
286,37.27272727272727,27.7215
287,37.4025974025974,28.613
288,37.53246753246753,27.953
289,37.66233766233766,28.2191
290,37.79220779220779,27.7119
291,37.92207792207792,28.6959
292,38.05194805194805,28.4762
293,38.18181818181818,28.0577
294,38.31168831168831,27.232
295,38.44155844155844,28.4415
296,38.57142857142857,28.3004
297,38.7012987012987,28.2485
298,38.83116883116883,27.6638
299,38.96103896103896,29.2902
300,39.09090909090909,28.194
301,39.22077922077922,27.2635
302,39.35064935064935,28.7696
303,39.48051948051948,28.465
304,39.61038961038961,29.4431
305,39.74025974025974,29.3303
306,39.87012987012987,28.2908
307,40.0,28.7525
308,40.12987012987013,27.5404
309,40.25974025974026,29.1657
310,40.38961038961039,28.7541
311,40.51948051948052,29.0374
312,40.64935064935065,29.3538
313,40.77922077922078,28.6831
314,40.90909090909091,29.0251
315,41.03896103896104,28.5473
316,41.16883116883117,28.1085
317,41.298701298701296,28.2715
318,41.42857142857143,31.1705
319,41.55844155844156,28.3084
320,41.688311688311686,28.8028
321,41.81818181818182,29.6472
322,41.94805194805195,29.0887
323,42.077922077922075,29.3292
324,42.20779220779221,29.9936
325,42.33766233766234,28.7317
326,42.467532467532465,30.031
327,42.5974025974026,28.5965
328,42.72727272727273,29.6232
329,42.857142857142854,29.5852
330,42.98701298701299,29.488
331,43.116883116883116,30.5681
332,43.246753246753244,29.8359
333,43.37662337662338,28.3939
334,43.506493506493506,29.6301
335,43.63636363636363,28.4404
336,43.76623376623377,30.0433
337,43.896103896103895,27.9407
338,44.02597402597402,28.7616
339,44.15584415584416,27.8226
340,44.285714285714285,29.0278
341,44.41558441558441,29.8183
342,44.54545454545455,28.5788
343,44.675324675324674,28.2015
344,44.8051948051948,28.3597
345,44.935064935064936,28.4014
346,45.064935064935064,28.8461
347,45.19480519480519,29.0241
348,45.324675324675326,28.7258
349,45.45454545454545,28.1539
350,45.58441558441558,28.9925
351,45.714285714285715,28.5366
352,45.84415584415584,27.9107
353,45.97402597402597,29.2149
354,46.103896103896105,29.7809
355,46.23376623376623,28.2774
356,46.36363636363636,28.9781
