,sec,Mean
0,0.12987012987012986,8.6592
1,0.2597402597402597,8.6767
2,0.38961038961038963,8.8317
3,0.5194805194805194,8.7125
4,0.6493506493506493,8.5203
5,0.7792207792207793,8.3654
6,0.9090909090909091,8.5708
7,1.0389610389610389,8.5344
8,1.1688311688311688,8.3036
9,1.2987012987012987,8.5771
10,1.4285714285714286,8.6914
11,1.5584415584415585,9.0673
12,1.6883116883116882,8.7518
13,1.8181818181818181,8.5231
14,1.948051948051948,8.6185
15,2.0779220779220777,8.6851
16,2.207792207792208,8.6466
17,2.3376623376623376,8.3808
18,2.4675324675324677,9.0014
19,2.5974025974025974,8.6634
20,2.727272727272727,8.7125
21,2.857142857142857,8.291
22,2.987012987012987,8.3541
23,3.116883116883117,8.2777
24,3.2467532467532467,8.4074
25,3.3766233766233764,8.5813
26,3.5064935064935066,8.4544
27,3.6363636363636362,8.413
28,3.766233766233766,8.709
29,3.896103896103896,8.3261
30,4.025974025974026,8.7286
31,4.1558441558441555,9.0203
32,4.285714285714286,8.3773
33,4.415584415584416,8.1809
34,4.545454545454545,8.5273
35,4.675324675324675,8.8906
36,4.805194805194805,8.2251
37,4.935064935064935,8.676
38,5.064935064935065,8.4867
39,5.194805194805195,8.4727
40,5.324675324675325,8.5358
41,5.454545454545454,8.7665
42,5.584415584415584,8.3675
43,5.714285714285714,8.4684
44,5.844155844155844,8.3296
45,5.974025974025974,8.5358
46,6.103896103896104,8.4383
47,6.233766233766234,8.122
48,6.363636363636363,8.4719
49,6.4935064935064934,8.6031
50,6.623376623376624,8.4081
51,6.753246753246753,9.345
52,6.883116883116883,8.3065
53,7.012987012987013,8.6872
54,7.142857142857142,8.2896
55,7.2727272727272725,8.601
56,7.402597402597403,8.6725
57,7.532467532467532,8.6774
58,7.662337662337662,8.5694
59,7.792207792207792,8.7511
60,7.922077922077922,8.5806
61,8.051948051948052,8.4544
62,8.181818181818182,8.5295
63,8.311688311688311,8.7812
64,8.441558441558442,8.6248
65,8.571428571428571,8.8787
66,8.7012987012987,8.7777
67,8.831168831168831,8.4832
68,8.96103896103896,8.2504
69,9.09090909090909,8.6227
70,9.220779220779221,8.5056
71,9.35064935064935,8.0498
72,9.48051948051948,8.54
73,9.61038961038961,8.4677
74,9.74025974025974,8.636
75,9.87012987012987,8.5645
76,10.0,8.5884
77,10.12987012987013,8.4839
78,10.25974025974026,8.5701
79,10.38961038961039,8.3015
80,10.519480519480519,8.4151
81,10.64935064935065,8.8422
82,10.779220779220779,8.1921
83,10.909090909090908,8.2588
84,11.03896103896104,9.014
85,11.168831168831169,8.7903
86,11.298701298701298,9.5463
87,11.428571428571429,8.3801
88,11.558441558441558,8.6403
89,11.688311688311687,8.5344
90,11.818181818181818,8.6704
91,11.948051948051948,8.1655
92,12.077922077922077,8.756
93,12.207792207792208,8.5701
94,12.337662337662337,8.5982
95,12.467532467532468,8.6255
96,12.597402597402597,8.5835
97,12.727272727272727,8.3682
98,12.857142857142858,8.479
99,12.987012987012987,8.3212
100,13.116883116883116,8.73
101,13.246753246753247,8.8633
102,13.376623376623376,8.9551
103,13.506493506493506,8.7826
104,13.636363636363637,8.4523
105,13.766233766233766,8.864
106,13.896103896103895,8.2272
107,14.025974025974026,8.5435
108,14.155844155844155,8.662
109,14.285714285714285,8.4095
110,14.415584415584416,7.892
111,14.545454545454545,8.2987
112,14.675324675324674,8.2637
113,14.805194805194805,8.6066
114,14.935064935064934,8.8808
115,15.064935064935064,8.6753
116,15.194805194805195,8.0414
117,15.324675324675324,8.7714
118,15.454545454545455,8.5533
119,15.584415584415584,8.007
120,15.714285714285714,8.6031
121,15.844155844155845,8.3731
122,15.974025974025974,8.5687
123,16.103896103896105,9.195
124,16.233766233766232,8.6115
125,16.363636363636363,8.5764
126,16.493506493506494,8.7602
127,16.623376623376622,8.6844
128,16.753246753246753,8.7791
129,16.883116883116884,8.3906
130,17.01298701298701,8.6396
131,17.142857142857142,8.9201
132,17.272727272727273,8.9123
133,17.4025974025974,8.2973
134,17.532467532467532,9.0835
135,17.662337662337663,8.7104
136,17.79220779220779,8.7945
137,17.92207792207792,9.1767
138,18.051948051948052,8.7181
139,18.18181818181818,8.4137
140,18.31168831168831,8.9067
141,18.441558441558442,9.1346
142,18.57142857142857,8.2938
143,18.7012987012987,8.4719
144,18.83116883116883,8.3008
145,18.96103896103896,8.7973
146,19.09090909090909,9.1199
147,19.22077922077922,8.4502
148,19.35064935064935,8.2945
149,19.48051948051948,8.4888
150,19.61038961038961,8.8619
151,19.74025974025974,9.1767
152,19.87012987012987,8.5266
153,20.0,8.1753
154,20.12987012987013,8.1262
155,20.25974025974026,8.9165
156,20.38961038961039,8.7496
157,20.51948051948052,8.5203
158,20.649350649350648,8.7265
159,20.77922077922078,8.6143
160,20.90909090909091,8.0933
161,21.038961038961038,8.5764
162,21.16883116883117,8.6907
163,21.2987012987013,7.9628
164,21.428571428571427,8.223
165,21.558441558441558,8.4278
166,21.68831168831169,8.702
167,21.818181818181817,8.6325
168,21.948051948051948,8.0028
169,22.07792207792208,9.0792
170,22.207792207792206,8.4614
171,22.337662337662337,8.6108
172,22.467532467532468,8.5884
173,22.597402597402596,8.2707
174,22.727272727272727,8.6445
175,22.857142857142858,8.6978
176,22.987012987012985,8.7034
177,23.116883116883116,8.6003
178,23.246753246753247,8.4727
179,23.376623376623375,8.8569
180,23.506493506493506,8.6045
181,23.636363636363637,9.1718
182,23.766233766233764,8.6802
183,23.896103896103895,8.2532
184,24.025974025974026,8.9551
185,24.155844155844154,8.7314
186,24.285714285714285,8.3787
187,24.415584415584416,8.5757
188,24.545454545454543,8.7854
189,24.675324675324674,8.6809
190,24.805194805194805,8.5147
191,24.935064935064936,8.8513
192,25.064935064935064,8.744
193,25.194805194805195,8.7377
194,25.324675324675326,8.6543
195,25.454545454545453,8.4208
196,25.584415584415584,8.4818
197,25.714285714285715,8.7433
198,25.844155844155843,8.7504
199,25.974025974025974,8.6999
200,26.103896103896105,8.5463
201,26.233766233766232,9.1613
202,26.363636363636363,8.5645
203,26.493506493506494,8.8268
204,26.623376623376622,8.5505
205,26.753246753246753,8.4067
206,26.883116883116884,8.4663
207,27.01298701298701,8.702
208,27.142857142857142,8.8464
209,27.272727272727273,8.9586
210,27.4025974025974,8.7952
211,27.532467532467532,9.0302
212,27.662337662337663,8.6943
213,27.79220779220779,8.1613
214,27.92207792207792,8.6767
215,28.051948051948052,8.8254
216,28.18181818181818,8.946
217,28.31168831168831,9.087
218,28.441558441558442,8.8731
219,28.57142857142857,8.7454
220,28.7012987012987,8.4123
221,28.83116883116883,8.6199
222,28.96103896103896,8.4769
223,29.09090909090909,8.5884
224,29.22077922077922,8.5659
225,29.35064935064935,8.4257
226,29.48051948051948,9.1928
227,29.61038961038961,8.4397
228,29.740259740259738,5.7041
229,29.87012987012987,12.2314
230,30.0,12.5996
231,30.129870129870127,13.6865
232,30.25974025974026,12.575
233,30.38961038961039,12.8394
234,30.51948051948052,10.9376
235,30.649350649350648,11.1367
236,30.77922077922078,11.7609
237,30.90909090909091,10.7973
238,31.038961038961038,12.0259
239,31.16883116883117,12.6431
240,31.2987012987013,13.7335
241,31.428571428571427,13.0161
242,31.558441558441558,14.5393
243,31.68831168831169,14.5989
244,31.818181818181817,14.8703
245,31.948051948051948,15.1136
246,32.077922077922075,14.899
247,32.20779220779221,16.2511
248,32.33766233766234,16.8226
249,32.467532467532465,17.6318
250,32.5974025974026,17.4867
251,32.72727272727273,16.5849
252,32.857142857142854,17.1346
