,[sec],Mean
0,0.0,366.52099999999996
1,1.062,362.495
2,2.125,364.31199999999995
3,3.187,370.579
4,4.249,368.32599999999996
5,5.312,367.45599999999996
6,6.374,366.851
7,7.436,367.80699999999996
8,8.499,371.11699999999996
9,9.561,369.356
10,10.623,367.945
11,11.686,365.556
12,12.748,368.254
13,13.811,370.534
14,14.873,364.26099999999997
15,15.935,365.345
16,16.998,368.19800000000004
17,18.06,369.084
18,19.122,362.81199999999995
19,20.185,366.866
20,21.247,363.36199999999997
21,22.309,361.088
22,23.372,364.76199999999994
23,24.434,364.43699999999995
24,25.496,362.736
25,26.559,359.31199999999995
26,27.621,362.846
27,28.683000000000003,358.20599999999996
28,29.746,744.306
29,30.808000000000003,1010.76
30,31.87,1229.303
31,32.933,1386.1429999999998
32,33.995,1500.369
33,35.056999999999995,1561.5870000000002
34,36.12,1607.626
35,37.181999999999995,1619.0
36,38.244,1632.1170000000002
37,39.306999999999995,1624.872
38,40.369,1625.3670000000002
39,41.431999999999995,1611.25
40,42.494,1604.264
41,43.556000000000004,1583.8370000000002
42,44.619,1565.433
43,45.681000000000004,1539.5870000000002
44,46.743,1534.195
45,47.806000000000004,1517.717
46,48.868,1511.4360000000001
47,49.93,1473.6870000000001
48,50.993,1469.8139999999999
49,52.055,1448.931
50,53.117,1442.1070000000002
51,54.18,1415.39
52,55.242,1397.506
53,56.303999999999995,1393.1229999999998
54,57.367,1382.5770000000002
55,58.428999999999995,1360.2079999999999
56,59.49100000000001,1349.535
57,60.553999999999995,1322.685
58,61.61600000000001,1314.971
59,62.678000000000004,1297.55
60,63.74100000000001,1282.9180000000001
61,64.803,1279.815
62,65.865,1258.88
63,66.928,1242.296
64,67.99,1230.5710000000001
65,69.053,1210.9669999999999
66,70.115,1202.573
67,71.17699999999999,1185.952
68,72.24,1169.14
69,73.30199999999999,1161.146
70,74.36399999999999,1153.87
71,75.42699999999999,1152.367
72,76.48899999999999,1138.724
73,77.551,1128.333
74,78.61399999999999,1139.732
75,79.676,1119.9389999999999
76,80.738,1126.378
77,81.801,1123.0739999999998
78,82.863,1119.54
79,83.925,1131.276
80,84.988,1138.8339999999998
81,86.05,1132.43
82,87.11200000000001,1133.221
83,88.175,1122.374
84,89.23700000000001,1124.244
85,90.29899999999999,1116.535
86,91.36200000000001,1104.69
87,92.42399999999999,1114.98
88,93.486,1107.182
89,94.54899999999999,1090.049
90,95.611,1075.986
91,96.67399999999999,1075.12
92,97.736,1072.266
93,98.79799999999999,1054.421
94,99.861,1037.3419999999999
95,100.92299999999999,1027.765
96,101.985,1016.4169999999999
97,103.04799999999999,1011.1569999999999
98,104.11,1002.6460000000001
99,105.17200000000001,984.9639999999999
100,106.235,976.01
101,107.29700000000001,967.76
102,108.359,958.5060000000001
103,109.42200000000001,960.788
104,110.484,960.8639999999999
105,111.546,955.038
106,112.609,954.3580000000001
107,113.671,954.794
108,114.73299999999999,940.9580000000001
109,115.796,938.932
110,116.85799999999999,941.133
111,117.92,929.0939999999999
112,118.98299999999999,929.296
113,120.045,905.5010000000001
114,121.10700000000001,899.482
115,122.17,890.44
116,123.23200000000001,890.8660000000001
117,124.295,891.395
118,125.35700000000001,889.574
119,126.419,883.821
120,127.48200000000001,889.3589999999999
121,128.54399999999998,885.571
122,129.606,899.8960000000001
123,130.66899999999998,922.26
124,131.731,939.987
125,132.793,913.293
126,133.856,921.352
127,134.918,913.681
128,135.98,916.012
129,137.043,904.895
130,138.105,912.798
131,139.167,898.222
132,140.23,892.538
133,141.292,910.584
134,142.35399999999998,903.535
135,143.417,898.763
136,144.47899999999998,903.362
137,145.541,891.205
138,146.60399999999998,891.375
139,147.666,884.831
140,148.72799999999998,877.664
