,sec,Mean
0,1.0,30.93168
1,2.0,30.12629
2,3.0,29.532090000000004
3,4.0,29.215320000000002
4,5.0,28.78261
5,6.0,28.31056
6,7.0,28.190479999999997
7,8.0,27.77433
8,9.0,27.39338
9,10.0,27.57971
10,11.0,27.554859999999998
11,12.0,27.69565
12,13.0,27.242240000000002
13,14.0,27.356109999999997
14,15.0,27.48654
15,16.0,27.2236
16,17.0,27.262940000000004
17,18.0,26.86335
18,19.0,27.089029999999998
19,20.0,26.9793
20,21.0,27.10145
21,22.0,26.836440000000003
22,23.0,26.803309999999996
23,24.0,26.76812
24,25.0,26.792959999999997
25,26.0,26.73085
26,27.0,26.886129999999998
27,28.0,27.02485
28,29.0,26.9234
29,30.0,26.56522
30,31.0,26.610770000000002
31,32.0,26.93582
32,33.0,27.07453
33,34.0,27.215320000000002
34,35.0,27.39752
35,36.0,27.525879999999997
36,37.0,26.9793
37,38.0,26.718429999999998
38,39.0,27.12422
39,40.0,27.1677
40,41.0,27.153209999999998
41,42.0,26.792959999999997
42,43.0,27.089029999999998
43,44.0,26.780540000000002
44,45.0,26.85714
45,46.0,27.180120000000002
46,47.0,27.15735
47,48.0,27.06625
48,49.0,26.90683
49,50.0,27.31263
50,51.0,27.240170000000003
51,52.0,27.38509
52,53.0,27.39338
53,54.0,27.7971
54,55.0,27.68116
55,56.0,27.743270000000003
56,57.0,27.86957
57,58.0,27.56522
58,59.0,27.641820000000003
59,60.0,27.37267
60,61.0,26.86543
61,62.0,27.13457
62,63.0,26.6501
63,64.0,27.43892
64,65.0,27.476190000000003
65,66.0,27.50518
66,67.0,27.38509
67,68.0,27.542440000000003
68,69.0,27.37681
69,70.0,27.660459999999997
70,71.0,27.358179999999997
