,[sec],Mean
0,0.0,651.077
1,1.0659999999999998,653.9069999999999
2,2.133,639.582
3,3.199,644.989
4,4.265,643.96
5,5.331,634.279
6,6.398,639.572
7,7.4639999999999995,631.118
8,8.53,628.972
9,9.597000000000001,633.919
10,10.663,630.23
11,11.729000000000001,636.322
12,12.795,625.254
13,13.862,626.194
14,14.927999999999999,634.5790000000001
15,15.994000000000002,621.067
16,17.061,625.145
17,18.127,617.25
18,19.192999999999998,621.763
19,20.259,628.442
20,21.326,630.749
21,22.392,637.8969999999999
22,23.458000000000002,647.6990000000001
23,24.525,651.398
24,25.590999999999998,654.976
25,26.656999999999996,655.567
26,27.723000000000003,666.466
27,28.79,670.067
28,29.855999999999998,650.655
29,30.921999999999997,667.7260000000001
30,31.989,684.716
31,33.055,697.508
32,34.121,703.799
33,35.187,703.9910000000001
34,36.254,715.8380000000001
35,37.32,730.36
36,38.385999999999996,738.939
37,39.453,760.822
38,40.519,760.302
39,41.585,769.809
40,42.651,778.012
41,43.718,777.057
42,44.784,781.937
43,45.85,784.7589999999999
44,46.917,786.1030000000001
45,47.983000000000004,789.7760000000001
46,49.049,792.039
47,50.115,786.182
48,51.181999999999995,792.327
49,52.248000000000005,788.29
50,53.31399999999999,787.924
51,54.381,784.698
52,55.446999999999996,778.587
53,56.513000000000005,778.043
54,57.57899999999999,779.054
55,58.646,786.5239999999999
56,59.711999999999996,784.596
57,60.778,795.8910000000001
58,61.843999999999994,798.3660000000001
59,62.911,798.041
60,63.977,791.095
61,65.043,784.5219999999999
62,66.11,779.571
63,67.176,775.067
64,68.242,772.066
65,69.308,756.942
66,70.375,754.4839999999999
67,71.441,736.4860000000001
68,72.507,731.655
69,73.574,730.3689999999999
70,74.64,731.4839999999999
71,75.706,726.6030000000001
72,76.77199999999999,723.085
73,77.839,725.2860000000001
74,78.905,710.2560000000001
75,79.971,698.023
76,81.038,691.31
77,82.104,691.5219999999999
78,83.17,683.7130000000001
79,84.236,685.5
80,85.303,677.8380000000001
81,86.369,685.327
82,87.435,677.193
83,88.50200000000001,673.1389999999999
84,89.568,670.077
85,90.634,673.7360000000001
86,91.7,675.38
87,92.76700000000001,676.91
88,93.833,676.6189999999999
89,94.899,682.6389999999999
90,95.96600000000001,686.6210000000001
91,97.03200000000001,676.32
92,98.098,693.1510000000001
93,99.164,693.416
94,100.23100000000001,696.432
95,101.29700000000001,698.492
96,102.363,704.27
97,103.43,707.439
98,104.49600000000001,701.5319999999999
99,105.56200000000001,715.695
100,106.62799999999999,718.9069999999999
101,107.695,715.617
102,108.76100000000001,719.702
103,109.82700000000001,714.1060000000001
104,110.89399999999999,711.165
105,111.96,710.574
106,113.02600000000001,700.0239999999999
107,114.09200000000001,681.3580000000001
108,115.15899999999999,682.5089999999999
109,116.225,676.038
110,117.291,671.812
111,118.35799999999999,663.79
112,119.42399999999999,660.628
113,120.49,670.0930000000001
114,121.556,665.922
115,122.62299999999999,660.414
116,123.689,654.018
117,124.755,660.6419999999999
118,125.822,655.432
119,126.88799999999999,661.908
120,127.954,644.643
121,129.02,643.759
122,130.08700000000002,639.486
123,131.153,630.811
124,132.219,630.6519999999999
125,133.286,628.616
126,134.352,629.4490000000001
127,135.418,624.868
128,136.484,623.626
129,137.55100000000002,620.675
130,138.61700000000002,623.6619999999999
131,139.683,625.648
132,140.75,622.126
133,141.816,630.585
134,142.882,627.066
135,143.94799999999998,628.35
136,145.015,628.697
137,146.08100000000002,624.822
138,147.14700000000002,618.577
139,148.214,626.248
140,149.28,622.4159999999999
