,[sec],Mean
0,0.0,303.6977
1,1.062,315.9314
2,2.125,300.9902
3,3.187,304.0654
4,4.25,311.2418
5,5.312,317.299
6,6.375,317.6945
7,7.437,300.6438
8,8.499,315.5457
9,9.562000000000001,318.0196
10,10.624,319.9967
11,11.687000000000001,311.3317
12,12.749,299.5981
13,13.812000000000001,311.4036
14,14.874,304.4412
15,15.936,299.5703
16,16.999000000000002,310.9837
17,18.061,302.5
18,19.124000000000002,301.0425
19,20.186,298.0572
20,21.249000000000002,302.0147
21,22.311,310.1324
22,23.373,309.8039
23,24.436,312.7663
24,25.498,296.7222
25,26.561,304.7288
26,27.623,310.951
27,28.686,308.8219
28,29.748,304.8219
29,30.81,288.0392
30,31.873,298.4052
31,32.935,309.8072
32,33.998000000000005,309.5196
33,35.06,306.4036
34,36.123000000000005,303.2957
35,37.185,301.4167
36,38.247,304.9722
37,39.31,290.0229
38,40.372,298.3824
39,41.435,315.1863
40,42.497,302.8513
41,43.56,308.1667
42,44.622,306.7337
43,45.684,318.1569
44,46.747,313.8938
45,47.809,313.2696
46,48.872,299.9608
47,49.934,315.8676
48,50.997,305.3889
49,52.059,304.6895
50,53.121,301.8905
51,54.184,302.0343
52,55.246,312.6503
53,56.309,301.5262
54,57.371,292.3268
55,58.434,307.4167
56,59.496,295.1405
57,60.558,283.1258
58,61.621,300.616
59,62.683,288.6258
60,63.746,287.8154
61,64.808,296.1781
62,65.87100000000001,302.6242
63,66.933,296.4297
64,67.995,297.2762
65,69.058,295.8203
66,70.12,293.9967
67,71.183,290.7565
68,72.245,288.3513
69,73.308,293.9608
70,74.37,301.4673
71,75.432,300.0016
72,76.495,297.4232
73,77.557,307.5441
74,78.62,297.451
75,79.682,295.2696
76,80.745,292.0866
77,81.807,290.8301
78,82.869,309.9902
79,83.932,304.6585
80,84.994,303.1601
81,86.057,285.5376
82,87.119,285.2451
83,88.182,289.4265
84,89.244,290.7745
85,90.306,303.1389
86,91.369,289.0425
87,92.431,300.781
88,93.494,287.9657
89,94.556,289.4788
90,95.619,290.9412
91,96.681,294.6307
92,97.743,291.8007
93,98.806,293.4052
94,99.868,295.951
95,100.931,306.6029
96,101.993,286.3562
97,103.056,293.8954
98,104.118,296.6912
99,105.18,279.0768
100,106.243,301.7974
101,107.305,302.3137
102,108.368,294.2598
103,109.43,296.8774
104,110.493,276.7909
105,111.555,285.4412
106,112.617,301.7337
107,113.68,284.384
108,114.742,290.1683
109,115.805,290.3693
110,116.867,285.4706
111,117.929,279.5262
112,118.992,273.8317
113,120.054,288.4216
114,121.117,280.8105
115,122.179,300.9788
116,123.242,284.1879
117,124.304,298.6945
118,125.366,297.1487
119,126.429,293.4019
120,127.491,279.4788
121,128.554,271.7304
122,129.616,291.781
123,130.679,284.5686
124,131.741,271.9412
125,132.803,274.9951
126,133.866,287.781
127,134.928,286.3121
128,135.991,282.7745
129,137.053,273.6111
130,138.116,283.8709
131,139.178,277.7271
132,140.24,285.0131
133,141.303,264.0016
134,142.365,274.4346
135,143.428,278.3693
136,144.49,283.9428
137,145.553,287.1209
138,146.615,292.2418
139,147.67700000000002,280.4951
140,148.74,284.5474
