,sec,Mean
0,0.12987012987012986,267.635
1,0.2597402597402597,262.005
2,0.38961038961038963,260.753
3,0.5194805194805194,269.936
4,0.6493506493506493,270.671
5,0.7792207792207793,276.143
6,0.9090909090909091,275.04400000000004
7,1.0389610389610389,269.356
8,1.1688311688311688,271.096
9,1.2987012987012987,271.645
10,1.4285714285714286,262.198
11,1.5584415584415585,275.3
12,1.6883116883116882,267.933
13,1.8181818181818181,259.499
14,1.948051948051948,269.048
15,2.0779220779220777,275.452
16,2.207792207792208,264.624
17,2.3376623376623376,270.945
18,2.4675324675324677,277.311
19,2.5974025974025974,269.435
20,2.727272727272727,269.431
21,2.857142857142857,274.966
22,2.987012987012987,274.27299999999997
23,3.116883116883117,262.77099999999996
24,3.2467532467532467,266.143
25,3.3766233766233764,271.535
26,3.5064935064935066,267.253
27,3.6363636363636362,273.884
28,3.766233766233766,271.967
29,3.896103896103896,270.028
30,4.025974025974026,268.344
31,4.1558441558441555,269.309
32,4.285714285714286,267.505
33,4.415584415584416,263.528
34,4.545454545454545,271.485
35,4.675324675324675,265.617
36,4.805194805194805,264.526
37,4.935064935064935,269.488
38,5.064935064935065,270.0
39,5.194805194805195,262.899
40,5.324675324675325,267.465
41,5.454545454545454,266.302
42,5.584415584415584,268.06
43,5.714285714285714,264.791
44,5.844155844155844,263.87
45,5.974025974025974,266.39099999999996
46,6.103896103896104,268.789
47,6.233766233766234,272.872
48,6.363636363636363,268.603
49,6.4935064935064934,271.215
50,6.623376623376624,266.145
51,6.753246753246753,265.209
52,6.883116883116883,267.152
53,7.012987012987013,271.67
54,7.142857142857142,274.85
55,7.2727272727272725,269.89
56,7.402597402597403,268.592
57,7.532467532467532,268.01099999999997
58,7.662337662337662,267.79900000000004
59,7.792207792207792,258.772
60,7.922077922077922,268.05
61,8.051948051948052,262.615
62,8.181818181818182,268.839
63,8.311688311688311,266.795
64,8.441558441558442,270.563
65,8.571428571428571,269.82
66,8.7012987012987,262.051
67,8.831168831168831,268.659
68,8.96103896103896,269.828
69,9.09090909090909,269.626
70,9.220779220779221,266.097
71,9.35064935064935,268.699
72,9.48051948051948,265.965
73,9.61038961038961,263.592
74,9.74025974025974,266.572
75,9.87012987012987,256.312
76,10.0,268.899
77,10.12987012987013,264.591
78,10.25974025974026,269.275
79,10.38961038961039,263.205
80,10.519480519480519,272.805
81,10.64935064935065,263.039
82,10.779220779220779,263.961
83,10.909090909090908,266.801
84,11.03896103896104,266.601
85,11.168831168831169,267.539
86,11.298701298701298,263.868
87,11.428571428571429,263.367
88,11.558441558441558,266.226
89,11.688311688311687,263.536
90,11.818181818181818,267.982
91,11.948051948051948,270.047
92,12.077922077922077,271.276
93,12.207792207792208,262.745
94,12.337662337662337,263.022
95,12.467532467532468,263.82599999999996
96,12.597402597402597,269.464
97,12.727272727272727,265.892
98,12.857142857142858,264.899
99,12.987012987012987,275.329
100,13.116883116883116,267.024
101,13.246753246753247,277.921
102,13.376623376623376,278.493
103,13.506493506493506,267.888
104,13.636363636363637,264.385
105,13.766233766233766,265.312
106,13.896103896103895,261.974
107,14.025974025974026,259.684
108,14.155844155844155,257.93
109,14.285714285714285,263.45
110,14.415584415584416,273.23900000000003
111,14.545454545454545,267.535
112,14.675324675324674,270.099
113,14.805194805194805,258.844
114,14.935064935064934,269.45599999999996
115,15.064935064935064,269.8
116,15.194805194805195,267.441
117,15.324675324675324,267.41
118,15.454545454545455,260.778
119,15.584415584415584,261.428
120,15.714285714285714,265.95099999999996
121,15.844155844155845,266.60900000000004
122,15.974025974025974,276.142
123,16.103896103896105,272.949
124,16.233766233766232,259.195
125,16.363636363636363,264.36400000000003
126,16.493506493506494,272.384
