,[sec],Mean
0,0.0,545.585
1,1.062,543.494
2,2.125,541.06
3,3.187,540.286
4,4.249,539.6569999999999
5,5.312,542.161
6,6.374,541.019
7,7.436,538.0419999999999
8,8.499,535.012
9,9.561,538.246
10,10.623,537.512
11,11.686,535.8430000000001
12,12.748,535.645
13,13.81,535.461
14,14.873,535.383
15,15.935,534.5409999999999
16,16.997,533.867
17,18.06,536.285
18,19.122,533.971
19,20.184,535.149
20,21.246,535.158
21,22.309,532.155
22,23.371,537.351
23,24.433000000000003,537.982
24,25.496,531.6
25,26.558000000000003,531.134
26,27.62,532.302
27,28.683000000000003,527.3009999999999
28,29.745,589.393
29,30.807,664.21
30,31.87,717.75
31,32.931999999999995,762.791
32,33.994,807.74
33,35.056999999999995,842.015
34,36.119,854.711
35,37.181,884.0210000000001
36,38.244,889.591
37,39.306,897.378
38,40.368,904.938
39,41.431000000000004,905.921
40,42.493,912.65
41,43.555,913.25
42,44.618,903.7769999999999
43,45.68,899.921
44,46.742,898.805
45,47.805,895.3380000000001
46,48.867,894.085
47,49.928999999999995,892.752
48,50.992,891.529
49,52.053999999999995,873.285
50,53.11600000000001,870.8610000000001
51,54.178999999999995,863.824
52,55.24100000000001,857.971
53,56.303000000000004,856.2560000000001
54,57.36600000000001,856.86
55,58.428000000000004,846.7610000000001
56,59.49,848.54
57,60.553000000000004,854.4119999999999
58,61.615,843.865
59,62.677,852.11
60,63.739,857.62
61,64.80199999999999,847.7539999999999
62,65.86399999999999,837.0260000000001
63,66.926,839.725
64,67.98899999999999,832.14
65,69.051,830.311
66,70.113,837.5169999999999
67,71.176,842.975
68,72.238,844.4939999999999
69,73.3,842.199
70,74.363,844.075
71,75.425,836.398
72,76.487,836.081
73,77.55,831.961
74,78.612,829.533
75,79.67399999999999,822.877
76,80.737,829.622
77,81.79899999999999,826.806
78,82.861,821.638
79,83.92399999999999,818.41
80,84.986,819.327
81,86.04799999999999,816.038
82,87.111,815.2860000000001
83,88.17299999999999,810.961
84,89.235,811.153
85,90.29799999999999,809.663
86,91.36,803.658
87,92.42200000000001,802.8710000000001
88,93.485,801.745
89,94.54700000000001,802.544
90,95.609,805.828
91,96.67200000000001,806.456
92,97.734,808.341
93,98.796,802.582
94,99.859,801.3689999999999
95,100.921,804.525
96,101.98299999999999,807.5360000000001
97,103.046,802.028
98,104.10799999999999,803.987
99,105.17,801.288
100,106.23200000000001,800.76
101,107.295,796.916
102,108.35700000000001,792.22
103,109.419,783.622
104,110.48200000000001,776.4580000000001
105,111.544,774.076
106,112.60600000000001,767.4019999999999
107,113.669,770.3539999999999
108,114.73100000000001,770.029
109,115.79299999999999,775.3389999999999
110,116.85600000000001,773.7760000000001
111,117.91799999999999,780.545
112,118.98,779.117
113,120.04299999999999,777.1039999999999
114,121.105,768.445
115,122.167,759.432
116,123.23,761.393
117,124.292,762.948
118,125.354,756.692
119,126.417,763.62
120,127.479,760.064
121,128.541,763.819
122,129.60399999999998,763.952
123,130.666,767.0189999999999
124,131.72799999999998,769.319
125,132.791,765.8639999999999
126,133.85299999999998,769.4939999999999
127,134.915,766.4060000000001
128,135.97799999999998,756.816
129,137.04,761.8580000000001
130,138.102,752.5060000000001
131,139.165,756.948
132,140.227,747.201
133,141.289,745.383
134,142.352,752.4
135,143.414,747.855
136,144.476,744.9960000000001
137,145.539,742.424
138,146.601,746.18
139,147.66299999999998,750.1669999999999
140,148.725,748.693
