,[sec],Mean
0,0.0,335.283
1,1.062,337.08
2,2.125,336.469
3,3.187,338.042
4,4.249,336.97
5,5.312,339.156
6,6.374,339.869
7,7.436,340.642
8,8.499,339.158
9,9.561,340.545
10,10.623,341.784
11,11.686,343.25199999999995
12,12.748,341.055
13,13.81,341.587
14,14.873,340.249
15,15.935,342.392
16,16.997,342.57599999999996
17,18.06,339.778
18,19.122,339.397
19,20.184,339.202
20,21.247,342.673
21,22.309,340.876
22,23.371,338.149
23,24.434,338.798
24,25.496,340.166
25,26.558000000000003,340.86400000000003
26,27.621,340.624
27,28.683000000000003,340.504
28,29.746,422.23800000000006
29,30.808000000000003,528.793
30,31.87,595.487
31,32.933,640.554
32,33.995,663.579
33,35.056999999999995,681.0980000000001
34,36.12,701.16
35,37.181999999999995,706.721
36,38.244,708.595
37,39.306999999999995,712.189
38,40.369,718.596
39,41.431000000000004,721.4889999999999
40,42.494,720.314
41,43.556000000000004,719.165
42,44.618,713.5169999999999
43,45.681000000000004,710.304
44,46.743,710.062
45,47.805,713.049
46,48.868,708.59
47,49.93,703.462
48,50.992,697.297
49,52.055,685.949
50,53.117,686.3810000000001
51,54.178999999999995,685.8739999999999
52,55.242,685.546
53,56.303999999999995,687.176
54,57.36600000000001,683.1519999999999
55,58.428999999999995,677.541
56,59.49100000000001,673.1
57,60.553000000000004,677.931
58,61.61600000000001,677.796
59,62.678000000000004,679.803
60,63.74,673.061
61,64.803,670.168
62,65.865,665.595
63,66.92699999999999,660.3939999999999
64,67.99,658.575
65,69.05199999999999,666.077
66,70.11399999999999,664.7560000000001
67,71.17699999999999,662.3889999999999
68,72.23899999999999,657.565
69,73.301,653.639
70,74.36399999999999,656.187
71,75.426,652.238
72,76.488,654.078
73,77.551,659.7719999999999
74,78.613,657.66
75,79.675,652.909
76,80.738,651.3240000000001
77,81.8,655.104
78,82.863,652.994
79,83.925,648.203
80,84.98700000000001,646.5169999999999
81,86.05,650.972
82,87.11200000000001,647.342
83,88.17399999999999,646.231
84,89.23700000000001,644.298
85,90.29899999999999,643.7
86,91.361,639.8480000000001
87,92.42399999999999,641.1569999999999
88,93.486,634.871
89,94.54799999999999,634.128
90,95.611,634.326
91,96.67299999999999,636.568
92,97.735,636.495
93,98.79799999999999,634.206
94,99.86,628.757
95,100.92200000000001,631.285
96,101.985,633.732
97,103.04700000000001,634.66
98,104.109,635.918
99,105.17200000000001,640.331
100,106.234,639.945
101,107.296,636.9580000000001
102,108.359,633.5419999999999
103,109.421,636.023
104,110.48299999999999,635.562
105,111.546,632.024
106,112.60799999999999,634.0880000000001
107,113.67,634.519
108,114.73299999999999,631.885
109,115.795,634.57
110,116.85700000000001,630.146
111,117.92,636.549
112,118.98200000000001,633.0509999999999
113,120.044,626.4540000000001
114,121.10700000000001,622.694
115,122.169,621.967
116,123.23100000000001,622.643
117,124.294,622.626
118,125.35600000000001,619.977
119,126.41799999999999,621.5830000000001
120,127.48100000000001,620.623
121,128.543,624.755
122,129.605,619.547
123,130.668,614.697
124,131.73,614.344
125,132.792,613.305
126,133.855,606.48
127,134.917,605.956
128,135.98,606.207
129,137.042,606.401
130,138.10399999999998,608.3530000000001
131,139.167,610.561
132,140.22899999999998,609.464
133,141.291,611.31
134,142.35399999999998,610.336
135,143.416,601.863
136,144.47799999999998,605.3330000000001
137,145.541,604.9540000000001
138,146.60299999999998,601.737
139,147.665,601.997
140,148.72799999999998,602.813
