,[sec],Mean
0,0.0,684.084
1,1.012,684.482
2,2.024,665.175
3,3.037,647.524
4,4.0489999999999995,678.998
5,5.061,711.581
6,6.0729999999999995,699.703
7,7.085,688.16
8,8.097999999999999,699.314
9,9.11,709.309
10,10.122,697.08
11,11.134,707.326
12,12.145999999999999,726.166
13,13.159,712.794
14,14.171,725.065
15,15.183,695.257
16,16.195,660.712
17,17.207,644.552
18,18.22,653.882
19,19.232,644.354
20,20.244,661.962
21,21.256,668.716
22,22.268,659.2439999999999
23,23.281,705.9680000000001
24,24.293000000000003,715.503
25,25.305,802.9580000000001
26,26.316999999999997,696.368
27,27.329,698.705
28,28.342,686.2719999999999
29,29.354,2452.112
30,30.366,3433.712
31,31.378,3626.619
32,32.39,2360.644
33,33.403,1492.194
34,34.415,1085.562
35,35.427,934.7489999999999
36,36.439,766.448
37,37.451,793.571
38,38.464,759.785
39,39.476,720.438
40,40.488,824.385
41,41.5,739.331
42,42.512,718.512
43,43.525,812.857
44,44.537,748.905
45,45.549,728.352
46,46.56100000000001,802.248
47,47.573,904.4839999999999
48,48.586000000000006,906.206
49,49.598,839.88
50,50.61,811.36
51,51.622,885.3960000000001
52,52.635,893.307
53,53.647,860.3889999999999
54,54.659,816.6339999999999
55,55.67100000000001,1062.105
56,56.683,951.2610000000001
57,57.696000000000005,916.465
58,58.708,895.143
59,59.72,870.5239999999999
60,60.732,853.9580000000001
61,61.744,850.9119999999999
62,62.757,841.663
63,63.769,787.3889999999999
64,64.781,822.627
65,65.793,914.939
66,66.805,1037.8419999999999
67,67.818,1094.608
68,68.83,1226.992
69,69.842,1063.0910000000001
70,70.854,1125.347
71,71.866,1020.3330000000001
72,72.87899999999999,948.857
73,73.891,945.562
74,74.903,1005.638
75,75.915,1257.32
76,76.92699999999999,3448.204
77,77.94,2525.695
78,78.952,1889.598
79,79.964,1316.979
80,80.976,1084.164
81,81.988,920.316
82,83.001,863.444
83,84.01299999999999,847.528
84,85.025,797.6289999999999
85,86.037,962.937
86,87.04899999999999,892.802
87,88.06200000000001,808.472
88,89.074,827.926
89,90.086,887.9119999999999
90,91.098,830.307
91,92.11,1003.3939999999999
92,93.12299999999999,1031.522
93,94.135,1023.3539999999999
94,95.147,1006.175
95,96.15899999999999,889.2130000000001
96,97.171,1096.017
97,98.184,973.585
98,99.196,888.939
99,100.208,1106.135
100,101.22,2484.726
101,102.23200000000001,3259.987
102,103.245,1911.0839999999998
103,104.257,1258.621
104,105.26899999999999,989.467
105,106.281,825.804
106,107.29299999999999,743.695
107,108.306,706.84
108,109.318,707.385
109,110.33,732.076
110,111.34200000000001,683.3919999999999
111,112.354,790.663
112,113.367,753.3810000000001
113,114.37899999999999,759.581
114,115.391,768.341
115,116.40299999999999,764.945
116,117.415,810.5239999999999
117,118.428,756.297
118,119.44,785.8969999999999
119,120.45200000000001,771.528
120,121.464,902.7280000000001
121,122.476,859.72
122,123.48899999999999,880.7239999999999
123,124.501,873.065
124,125.51299999999999,840.825
125,126.525,808.564
126,127.537,760.242
127,128.55,720.326
128,129.562,720.613
129,130.57399999999998,834.5089999999999
130,131.586,798.832
131,132.59799999999998,772.552
132,133.611,786.263
133,134.623,706.181
134,135.635,719.926
135,136.64700000000002,694.097
136,137.659,729.836
137,138.672,690.2439999999999
138,139.684,740.6039999999999
139,140.696,759.135
140,141.708,796.183
141,142.72,777.8860000000001
142,143.733,853.9939999999999
143,144.745,756.145
144,145.757,721.297
145,146.769,801.928
146,147.781,785.68
147,148.79399999999998,801.512
